baselineWT_1	24hrsWT_1	30hrsWT_1	40hrsWT_1	48hrsWT_1	96hrsWT_1	7daysWT_1	4wksWT_1
ENSMUSG00000001376	2.85806666666667	3.28485333333333	3.465395	3.26891	3.19569	4.93001666666667	3.61835666666667	3.31509666666667
ENSMUSG00000001380	14.4916	18.2732666666667	20.1034	22.9594	21.20645	13.4737666666667	16.648	15.2912
ENSMUSG00000001383	13.0909	14.906	16.4909	15.7272	18.35795	12.9354333333333	11.7846	10.4311
ENSMUSG00000001403	0.474922666666667	0.342750666666667	2.35187	61.3101666666667	138.14505	1.04371166666667	1.45524833333333	0.9034601
ENSMUSG00000001415	7.10895666666667	10.17268	9.965755	10.5782033333333	12.01515	8.44744666666667	9.44794333333333	9.25221
ENSMUSG00000001416	47.63	67.245	62.5328	61.5879333333333	71.4989	52.8736333333333	55.3071	62.8615
ENSMUSG00000001418	56.3842	63.3514333333333	63.3752	63.5767666666667	63.2002	42.7748	69.8226666666667	63.0904
ENSMUSG00000001419	3.78320666666667	6.45539333333333	4.26433	6.15955	6.65205	2.77232333333333	4.49277333333333	4.24558
ENSMUSG00000001420	0.854731333333333	1.26876333333333	1.141805	1.23355266666667	1.1145925	1.041825	0.92663	1.4736
ENSMUSG00000001424	51.1658	61.1985333333333	71.9585	70.9507333333333	63.37195	30.893	59.6265666666667	60.3309333333333
ENSMUSG00000001435	182.116	167.846666666667	165.7445	153.885333333333	143.6635	100.328833333333	191.922	180.253333333333
ENSMUSG00000001436	3.62979	3.10315666666667	3.81711	3.23714333333333	2.676565	2.45853666666667	3.17383333333333	2.47108
ENSMUSG00000001440	17.2001333333333	26.0583333333333	25.0285	49.2487	42.90435	14.9209333333333	18.3185666666667	20.6178666666667
ENSMUSG00000001441	7.00584666666667	8.19855666666667	5.813555	7.94709	8.610905	5.74512333333333	8.39192666666667	7.07856333333333
ENSMUSG00000001444	0.0083005	0.0124007666666667	0.02494725	0.0070382	0.0408959	0.0495449	0.0281967666666667	0.0119090666666667
ENSMUSG00000001445	20.8293	25.7557333333333	24.5749	25.9251	26.2824	18.5586666666667	21.3613666666667	23.8278333333333
ENSMUSG00000001467	70.3748	80.7397333333333	109.4232	73.8612	39.0874	59.0709	80.9237	56.2743333333333
ENSMUSG00000001473	4.13425666666667	10.2967366666667	12.1668	48.9745	75.1955	3.56039666666667	6.69617333333333	5.62793
ENSMUSG00000001493	0.0998362333333333	0.0823443666666667	0.09677715	0.0608298	0.0476391	0.0990191333333333	0.116348333333333	0.0841132666666667
ENSMUSG00000001494	0	0	0	0	0	0	0.0279848666666667	0.0125611
ENSMUSG00000001496	0	0	0	0	0	0.0084421	0	0.0084705
ENSMUSG00000001497	0.0281120333333333	0.0311668333333333	0.0144542	0.0516075666666667	0.0546539	0.0331268666666667	0.0629334	0.0678288666666667
ENSMUSG00000001506	1.02533733333333	3.26998666666667	1.925225	3.92747	4.03941	0.482421	0.921572	1.24832566666667
ENSMUSG00000001507	1.252743	1.67635333333333	1.452655	1.34119333333333	1.69337	0.590380333333333	1.29402033333333	1.242518
ENSMUSG00000001508	0	0	0	0	0	0	0	0
ENSMUSG00000001517	0.127955033333333	0.181745533333333	0.671348	12.6558666666667	12.978015	0.0679287666666667	0.380667666666667	0.206829966666667
ENSMUSG00000001518	4.82068333333333	4.37599333333333	4.60151	4.48704666666667	5.421495	3.67745666666667	4.75333	4.26507666666667
ENSMUSG00000001520	0.0539837	0.0872098333333333	0.0301969	0.112659533333333	0.1304725	0.1068953	0.165739933333333	0.0828320333333333
ENSMUSG00000001521	0.28116	0.421835333333333	0.2966665	0.456936666666667	0.5414195	0.209662	0.240463	0.238135333333333
ENSMUSG00000001524	6.29179666666667	6.97670333333333	8.817815	7.35001333333333	7.930005	7.58359666666667	8.75465	8.71954333333333
ENSMUSG00000001525	16.7639	46.7936	46.34235	145.408666666667	107.5908	17.0321333333333	21.4239666666667	27.8808
ENSMUSG00000001542	18.7229666666667	18.5168666666667	17.11805	22.567	17.00765	19.2808333333333	14.2107333333333	19.6428
ENSMUSG00000001552	10.06584	13.3494666666667	12.3763	13.6314	15.2448	6.15741666666667	13.3355333333333	11.9703
ENSMUSG00000001555	0.375591333333333	0.897834666666667	1.07093	1.35714433333333	1.1897805	0.270441333333333	0.399920666666667	0.391016
ENSMUSG00000001558	0.0336211	0	0	0	0.03217625	0	0.0303145	0.0244413
ENSMUSG00000001569	6.51087	6.57518	7.13377	7.34373666666667	6.649075	5.33433	6.03291	5.00414666666667
ENSMUSG00000001576	21.9375333333333	23.2635	20.42995	24.4361666666667	24.12055	12.8203666666667	21.0105	24.5886333333333
ENSMUSG00000001583	0.0579326	0.006163	0.02536365	0.0135970333333333	0.0187955	0.0661668666666667	0.029715	0.0332679
ENSMUSG00000001588	0.607463	0.732878	0.536562	0.783668	0.630544	0.884132	0.65799	0.474248333333333
ENSMUSG00000001604	47.4521333333333	26.2970666666667	26.0558	24.7519	26.52095	33.6630333333333	43.7997666666667	43.1462333333333
ENSMUSG00000001622	0.0069064	0.1141206	0.0062695	0.0432353333333333	0.059725	0	0	0
ENSMUSG00000001627	18.9293333333333	15.2601333333333	19.95595	19.1397666666667	14.7745	20.5889666666667	17.9166	12.3268666666667
ENSMUSG00000001630	4.73342	4.00653	3.73921	3.30129333333333	3.348085	3.71976333333333	4.75195666666667	3.60457666666667
ENSMUSG00000001632	2.37703666666667	2.67378333333333	2.273345	3.17704333333333	2.94961	2.28649333333333	2.67841333333333	2.35307333333333
ENSMUSG00000001642	4.63361333333333	5.49566	5.974275	6.14647666666667	11.445505	5.28281	6.09938333333333	4.13100666666667
ENSMUSG00000001657	0.01258353	0.0547913333333333	0.02015235	0.0608414333333333	0.008999695	0.00948286666666667	0.02329554	0.00823832
ENSMUSG00000001661	0	0	0.03639745	0	0	0.0473123333333333	0	0.0084364
ENSMUSG00000001663	206.373	93.1417	95.6075	139.434333333333	119.3814	257.886333333333	163.089	216.721333333333
ENSMUSG00000001665	25.1330666666667	16.2716	14.04895	19.7586	27.23665	13.6232	18.532	22.9550666666667
ENSMUSG00000001666	427.514	411.452	432.1065	450.996666666667	403.9	330.610333333333	402.464666666667	453.715
ENSMUSG00000001670	794.737666666667	381.696	822.8765	1266.03	868.9665	684.545	635.099666666667	904.200333333333
ENSMUSG00000001672	0.122919833333333	0.386443	0.9682455	0.704092	0.831619	0.427408	0.351647	0.413974333333333
ENSMUSG00000001674	7.53044666666667	8.54497666666667	8.76526	9.06239	10.133825	7.66169333333333	7.48328	7.78015666666667
ENSMUSG00000001687	21.2440333333333	25.5235666666667	21.95775	25.5683	21.6715	18.7684333333333	18.8005333333333	20.1368
ENSMUSG00000001700	11.3519	10.20905	11.0306	8.18384666666667	7.91811	9.06157666666667	10.25188	12.6371333333333
ENSMUSG00000001707	8.3871	10.3487666666667	9.66072	10.39881	10.41171	13.0773333333333	8.04778666666667	7.48283
ENSMUSG00000001729	14.1406	17.8575666666667	18.6643	20.9675333333333	21.34375	10.5684266666667	17.9988	12.6630666666667
ENSMUSG00000001739	0.0439522333333333	0.402076333333333	0.6079825	0.614469333333333	0.161132	0.078438	0.1190783	0.364854
ENSMUSG00000001741	0.421997333333333	0.33895	0.166169	0.357358333333333	0.413883	0.673437	0.575923	0.491155
ENSMUSG00000001750	13.2042333333333	12.1856333333333	14.2878	19.4389333333333	26.8821	14.0343333333333	18.8766666666667	14.0278333333333
ENSMUSG00000001751	11.9501333333333	8.25977333333333	9.132925	10.7226666666667	9.95143	7.33480333333333	12.0712666666667	10.37304
ENSMUSG00000001755	56.1811	49.2454333333333	47.99545	41.5268	42.6025	48.9105333333333	66.6386	63.5406
ENSMUSG00000001761	1.53112666666667	2.71011	2.51943	1.83029333333333	3.239305	3.12113333333333	2.05954333333333	2.40011333333333
ENSMUSG00000001763	5.86779	5.90822666666667	4.57296	5.79651666666667	4.72236	5.23172	4.84223333333333	6.0408
ENSMUSG00000001767	3.18537	3.49836333333333	2.99395	3.77225	4.239505	4.73946333333333	3.41933333333333	3.75219333333333
ENSMUSG00000001768	2.13806666666667	2.44001666666667	2.011485	1.70743333333333	1.31855	1.73853666666667	2.55782	1.87138333333333
ENSMUSG00000001773	0	0.00660673333333333	0.0109303	0	0	0	0	0
ENSMUSG00000001774	12.01839	18.8461666666667	14.17195	16.0521666666667	22.3542	26.0004666666667	11.2058	16.8752333333333
ENSMUSG00000001783	26.7363	25.6897333333333	26.26825	28.2382666666667	29.8331	27.531	29.0729666666667	26.5894333333333
ENSMUSG00000001785	4.96471666666667	5.59221333333333	5.022445	6.26671	7.053185	6.56622	4.59063333333333	4.80734333333333
ENSMUSG00000001786	9.76221	8.1113	7.090905	8.76465666666667	9.19641	7.75611	10.3328466666667	9.46409
ENSMUSG00000001794	71.8048333333333	91.2768	90.70845	88.5282	86.78305	79.7277666666667	78.8404666666667	83.9414333333333
ENSMUSG00000001802	5.55826	4.14761	4.65074	4.49792666666667	4.46251	3.17123	5.52748333333333	4.98189333333333
ENSMUSG00000001827	0.0419333333333333	0.0196395	0.132421	0.348124	0.08771655	0.0221051333333333	0.1403168	0.149687333333333
ENSMUSG00000001829	22.6427	23.2575333333333	21.8795	30.7484	33.6445	18.8080666666667	22.8187666666667	25.1661666666667
ENSMUSG00000001833	12.5980666666667	16.8788333333333	14.7664	24.4560666666667	26.8211	19.288	13.9543	15.1751
ENSMUSG00000001844	11.3926666666667	9.79560666666667	10.8686	12.8418333333333	12.4147	6.52898	12.1630666666667	11.2090333333333
ENSMUSG00000001847	67.9552666666667	65.9037	60.0202	77.4286333333333	85.02305	52.2021333333333	67.6141666666667	63.9696
ENSMUSG00000001855	3.54050333333333	3.47175333333333	3.049875	3.23001333333333	3.854075	3.31592	4.74245333333333	4.2412
ENSMUSG00000001864	0.0563259	0.144690666666667	0.185804	0.0533734	0.06216305	0.0920565666666667	0.1158253	0.0572078333333333
ENSMUSG00000001865	0	0	0.0251816	0.0148869	0	0.0136683	0	0
ENSMUSG00000001870	0.292957	0.589339666666667	0.4839825	0.844109333333333	0.6079245	0.430238	0.431866333333333	0.339285666666667
ENSMUSG00000001891	156.993333333333	109.248866666667	96.7116	107.561	69.82795	267.806	139.990666666667	124.506666666667
ENSMUSG00000001901	0	0.0048467	0	0	0.00732585	0	0	0
ENSMUSG00000001909	10.79216	10.8898466666667	10.335775	12.2958333333333	10.78289	11.4392333333333	12.0921333333333	12.8097666666667
ENSMUSG00000001910	5.37611666666667	9.26404666666667	7.7604	10.4217833333333	10.50171	3.64426666666667	5.39401666666667	5.54948333333333
ENSMUSG00000001911	16.9924	11.6704	13.73325	11.2684	11.21685	7.41607666666667	16.2445666666667	13.6345333333333
ENSMUSG00000001918	0.592781666666667	0.725661	2.4716	1.01018866666667	1.03061	0.922382333333333	1.00562466666667	0.613415666666667
ENSMUSG00000001924	48.6526666666667	49.2425666666667	53.4383	51.0888333333333	50.17015	33.3225666666667	61.5206	61.0038333333333
ENSMUSG00000001930	1.45064333333333	1.36179333333333	1.604245	1.256012	1.14148	1.073928	1.413457	1.48436133333333
ENSMUSG00000001942	9.02200333333333	10.7214533333333	8.185555	13.6497666666667	11.03775	6.66687	9.08289	7.44792333333333
ENSMUSG00000001943	0.109138666666667	0.0287617	0.0322238	0.0503666333333333	0.02451535	0.121156666666667	0.0850373	0.103949
ENSMUSG00000001946	3.54159333333333	4.41434666666667	3.88038	5.35995	5.54806	3.70558333333333	3.22391333333333	3.23716
ENSMUSG00000001948	0.537467	0.506094666666667	0.584624	1.41758333333333	1.1194605	0.450289	0.758637	0.447263
ENSMUSG00000001962	10.20951	10.25662	11.0684	11.5484	10.470295	9.19943333333333	11.8109666666667	9.97508
ENSMUSG00000001964	14.0534666666667	14.5273666666667	17.9864	22.3446333333333	18.4725	12.3503666666667	13.382	16.4848666666667
ENSMUSG00000001983	10.80024	12.3662	11.1664	11.0305666666667	11.00945	8.62424666666667	10.0383866666667	11.2826066666667
ENSMUSG00000001985	0.00493806666666667	0.00315682	0.0004364055	0.00398452766666667	0.00508208	0.00538961333333333	0.00604276333333333	0.00637736666666667
ENSMUSG00000001986	0.778464666666667	0.0405967	0.197112	0.445427666666667	0.4738425	0.464429666666667	0.318791333333333	0.173949633333333
ENSMUSG00000001988	0.0297732	0.031994	0	0.0283075333333333	0.03771525	0.0261952333333333	0.00780463333333333	0.0244692333333333
ENSMUSG00000001995	0.768472	0.732809666666667	1.41547	0.930146333333333	0.5112	0.335156333333333	0.883582666666667	0.369378666666667
ENSMUSG00000001998	0.866954	1.005417	0.93413	1.41212333333333	1.41703	0.735046	0.803296	0.558127
ENSMUSG00000001999	9.89783666666667	8.89813666666667	11.58365	15.5323666666667	12.713	12.6803666666667	10.5870466666667	8.85240333333333
ENSMUSG00000002006	0.0323738333333333	0.0626468666666667	0.03210985	0.0493011333333333	0.041622	0.0326279	0.0271281333333333	0.0279659333333333
ENSMUSG00000002007	0.0423139	0.005656	0.0420352	0.049237	0.05041525	0.0751798	0.0139202	0.0249257333333333
ENSMUSG00000002010	40.438	34.76	39.0993	41.9500666666667	42.8685	41.7015333333333	38.8175	45.6964
ENSMUSG00000002012	0.0958237	0.0121687	0.0924255	0.0365686666666667	0.1428789	0.0526171	0.0638936333333333	0.0613766333333333
ENSMUSG00000002014	116.588333333333	168.322333333333	190.679	166.061	159.3665	170.169333333333	117.604666666667	129.122333333333
ENSMUSG00000002015	87.0097333333333	81.4690666666667	79.7211	85.9123333333333	81.9638	88.2044333333333	87.8140666666667	96.0477
ENSMUSG00000002017	7.83506333333333	11.0524366666667	10.65524	11.2283333333333	13.63325	11.30493	8.28333333333333	8.67539666666667
ENSMUSG00000002020	0.156632333333333	0.201585	0.0683029	0.339138333333333	0.18885235	0.0805762333333333	0.197905	0.1634624
ENSMUSG00000002028	0.852818333333333	0.924522333333333	0.7381075	0.919471666666667	1.13702	0.540385666666667	0.782579	0.729189333333333
ENSMUSG00000002031	29.6992666666667	20.2152666666667	21.4857	26.6711666666667	24.8463	18.9242	25.5678	30.5172333333333
ENSMUSG00000002032	8.34383666666667	5.80355	8.24623	4.37125666666667	5.42202	7.39914333333333	11.2491266666667	10.33831
ENSMUSG00000002033	0.312311266666667	0.0869636666666667	0.1511695	0.1038738	0.057484	0.436375	0.394392333333333	0.144417
ENSMUSG00000002043	18.0402333333333	12.8971333333333	14.6516	12.7746	11.36595	15.0425666666667	16.3544333333333	17.7174
ENSMUSG00000002052	7.13278	8.28917666666667	7.506565	8.52424333333333	9.142455	5.07438666666667	7.08176	7.75524
ENSMUSG00000002055	0.362391	0.650533333333333	1.419075	7.27932666666667	8.01706	0.264868333333333	0.736897	0.367792333333333
ENSMUSG00000002057	0	0	0	0	0	0	0	0
ENSMUSG00000002058	3.25145	5.27294333333333	4.49974	3.90487666666667	4.98132	4.57609666666667	5.21784666666667	3.88442
ENSMUSG00000002059	2.51864	2.39573666666667	2.763835	3.27460666666667	2.750305	3.06885	2.76354666666667	2.63846333333333
ENSMUSG00000002064	22.1265	27.0111	25.97535	22.2745666666667	23.7827	34.6748666666667	23.724	24.2367
ENSMUSG00000002068	0.459736333333333	1.93905	4.402925	12.6315033333333	4.224685	0.940081666666667	1.36917666666667	0.451123
ENSMUSG00000002076	0.059154	0.171728733333333	0.27470045	0.26438	0.0732147	0.082061	0.1867592	0.165344366666667
ENSMUSG00000002083	4.68562333333333	2.49177	2.79792	2.35079666666667	3.60237	2.63024333333333	4.47322666666667	5.60347333333333
ENSMUSG00000002100	0.0047698	0.0079306	0	0.0047797	0	0	0.0195697333333333	0
ENSMUSG00000002102	57.5133	71.889	77.15445	78.2446333333333	78.44535	71.8314333333333	63.3669333333333	68.9682
ENSMUSG00000002103	9.44351	13.8742666666667	14.82885	9.97348	12.76305	7.94870333333333	9.56942666666667	8.90285666666667
ENSMUSG00000002104	0.0150339666666667	0	0	0	0	0.0259598333333333	0.0116876333333333	0.0302378666666667
ENSMUSG00000002105	4.10288666666667	3.55528	5.52867	4.45867333333333	6.67108	2.65141	4.48676666666667	4.31093333333333
ENSMUSG00000002107	1.28831666666667	2.32386333333333	1.81128	1.98557333333333	1.747325	0.826397333333333	1.36937733333333	1.49979
ENSMUSG00000002108	52.0806333333333	61.3503666666667	63.3925	54.4257333333333	61.49925	47.1903	53.7607666666667	54.5232666666667
ENSMUSG00000002109	3.49227	3.44775666666667	4.208045	5.13210333333333	4.44055	3.39792666666667	3.86162	3.69967
ENSMUSG00000002111	0.623216666666667	1.57593333333333	1.658169	0.962120333333333	1.6025295	1.22905866666667	2.74716	1.03503333333333
ENSMUSG00000002129	4.47338666666667	5.78447	5.650065	7.42740333333333	7.329905	2.93372	4.66806333333333	4.75171333333333
ENSMUSG00000002147	12.2194333333333	12.9547	11.9046	9.09862666666667	11.17985	9.99752	13.4440333333333	12.7334333333333
ENSMUSG00000002190	0	0	0.01208255	0	0	0	0	0
ENSMUSG00000002204	0.0997257666666667	0.1610344	0.202	0.151492666666667	0.1118765	0.101962366666667	0.347548666666667	0.1337817
ENSMUSG00000002205	11.4452	12.6739333333333	12.7745	14.5813666666667	18.0385	8.03576666666667	14.9971666666667	12.9516333333333
ENSMUSG00000002210	3.48928666666667	3.56974666666667	4.17533	4.22307	4.022795	2.69041666666667	3.72767	4.16977333333333
ENSMUSG00000002221	4.92014666666667	3.91929333333333	4.39381	9.01496666666667	6.6604	3.60049666666667	3.71648	3.21864
ENSMUSG00000002222	27.9557333333333	16.6101666666667	17.6953	18.6289666666667	17.1325	24.8035333333333	25.5742	24.0115666666667
ENSMUSG00000002227	5.11018666666667	5.41437333333333	5.56741	4.38553333333333	5.576145	2.32792333333333	7.30822333333333	4.71925333333333
ENSMUSG00000002228	0.0722561333333333	0.120422966666667	0.05386155	0.1188898	0.1231103	0.365391666666667	0.2942781	0.121377333333333
ENSMUSG00000002233	3.76767333333333	8.84421	7.1123	8.28405333333333	9.56741	6.40670333333333	5.13904333333333	4.34011666666667
ENSMUSG00000002249	3.02424	3.12335666666667	2.721335	3.07054333333333	4.02585	1.83500333333333	2.86657	3.0949
ENSMUSG00000002250	2.44709666666667	2.53038	1.527695	2.26073333333333	2.68505	0.848647	1.61344333333333	3.20861666666667
ENSMUSG00000002257	0.0526522	0.1014186	0.03962405	0.0258641666666667	0.04550495	0.0729129666666667	0.1307216	0.0687645
ENSMUSG00000002265	0.308376	1.22854933333333	1.0450325	1.039891	0.8274185	0.48248	0.260592666666667	0.272777333333333
ENSMUSG00000002266	0.00899996333333333	0.00218932	0.006983	0.00723310333333333	0.01881318	0.00238619333333333	0.00068156	0.00574035666666667
ENSMUSG00000002274	0.456465333333333	0.625908	0.9827735	1.66467666666667	1.699935	0.509459	0.747457666666667	0.625921
ENSMUSG00000002279	19.8244666666667	19.5541	17.0231	13.3031333333333	12.7105	12.2175666666667	18.1100666666667	20.5045333333333
ENSMUSG00000002280	7.88644	7.83841666666667	7.263605	6.58548333333333	7.61635	8.81535333333333	7.4286	7.72559333333333
ENSMUSG00000002289	53.1861666666667	91.2817	83.02215	137.278	105.52885	59.3277333333333	27.666	79.9363333333333
ENSMUSG00000002297	0.640782333333333	1.64341	1.818105	11.3247666666667	15.584025	1.55497333333333	1.59108	1.128732
ENSMUSG00000002307	4.97395333333333	5.31794	4.401585	4.95783333333333	5.71882	3.59324333333333	6.09944	4.31574
ENSMUSG00000002308	3.92260666666667	4.45729	5.75773	4.08011	4.153245	4.54443666666667	3.67022	3.95139333333333
ENSMUSG00000002319	15.1672333333333	14.6650666666667	20.0528	11.4371666666667	12.4394	13.4468333333333	15.3148	18.4403333333333
ENSMUSG00000002320	23.653	27.9357666666667	30.24235	36.1101	34.8806	19.6813	26.6754333333333	24.5530333333333
ENSMUSG00000002324	0.583064333333333	0.534730666666667	0.479032	0.253272	0.1989655	0.626414333333333	0.942111333333333	0.660579
ENSMUSG00000002325	9.65856666666667	13.7046	9.79311	7.68395333333333	9.765365	8.61433	11.7577	12.9972
ENSMUSG00000002326	6.99420333333333	7.98183	8.66389	9.25181	10.375425	8.91246333333333	8.40803333333333	8.59825333333333
ENSMUSG00000002329	7.03260666666667	8.53262333333333	8.262005	7.88421666666667	8.614125	5.61672666666667	7.19445333333333	6.51912666666667
ENSMUSG00000002332	96.2492	121.537333333333	145.4335	126.193333333333	104.33445	85.6004666666667	98.9575666666667	106.244666666667
ENSMUSG00000002341	0.000949564333333333	0.000114314333333333	0	0.00153235833333333	0.000166738	0.0037377	0.000785519	8.48163333333333e-05
ENSMUSG00000002342	7.70461	8.53519333333333	9.57243	9.33513333333333	10.5592	5.80168	7.65961333333333	7.98764333333333
ENSMUSG00000002343	1.96378666666667	2.67550333333333	4.134105	3.93698666666667	4.13055	3.14382666666667	2.90537333333333	2.86011
ENSMUSG00000002345	13.5104666666667	16.1563666666667	18.5469	14.2020333333333	13.75975	9.41099666666667	13.0425	13.6926666666667
